"","pollName","sampleSize","poll_id","candidate","percentage","start_day","end_day"
"931","Ifop-Fiducial",888,"2012_2_29","Le Pen",18,2012-02-24,2012-02-28
"932","TNS Sofres",1000,"2012_2_30","_Abstention",26,2012-02-27,NA
"933","TNS Sofres",1000,"2012_2_30","Arthaud",0,2012-02-27,NA
"934","TNS Sofres",1000,"2012_2_30","Poutou",0,2012-02-27,NA
"935","TNS Sofres",1000,"2012_2_30","Melenchon",9.5,2012-02-27,NA
"936","TNS Sofres",1000,"2012_2_30","Hollande",30,2012-02-27,NA
"937","TNS Sofres",1000,"2012_2_30","Joly",2.5,2012-02-27,NA
"938","TNS Sofres",1000,"2012_2_30","Bayrou",10.5,2012-02-27,NA
"939","TNS Sofres",1000,"2012_2_30","Lepage",1,2012-02-27,NA
"940","TNS Sofres",1000,"2012_2_30","Villepin",1,2012-02-27,NA
"941","TNS Sofres",1000,"2012_2_30","Sarkozy",28,2012-02-27,NA
"942","TNS Sofres",1000,"2012_2_30","Dupont Aignan",0,2012-02-27,NA
"943","TNS Sofres",1000,"2012_2_30","Le Pen",17,2012-02-27,NA
"944","TNS Sofres",1000,"2012_2_30","Cheminade",0.5,2012-02-27,NA
"945","Ifop-Fiducial*",1723,"2012_2_31","Arthaud",0.5,2012-02-23,2012-02-26
"946","Ifop-Fiducial*",1723,"2012_2_31","Poutou",0.5,2012-02-23,2012-02-26
"947","Ifop-Fiducial*",1723,"2012_2_31","Melenchon",8.5,2012-02-23,2012-02-26
"948","Ifop-Fiducial*",1723,"2012_2_31","Hollande",28.5,2012-02-23,2012-02-26
"949","Ifop-Fiducial*",1723,"2012_2_31","Joly",3,2012-02-23,2012-02-26
"950","Ifop-Fiducial*",1723,"2012_2_31","Bayrou",12.5,2012-02-23,2012-02-26
"951","Ifop-Fiducial*",1723,"2012_2_31","Lepage",0.5,2012-02-23,2012-02-26
"952","Ifop-Fiducial*",1723,"2012_2_31","Villepin",1,2012-02-23,2012-02-26
"953","Ifop-Fiducial*",1723,"2012_2_31","Sarkozy",27,2012-02-23,2012-02-26
"954","Ifop-Fiducial*",1723,"2012_2_31","Dupont Aignan",1,2012-02-23,2012-02-26
"955","Ifop-Fiducial*",1723,"2012_2_31","Le Pen",17,2012-02-23,2012-02-26
"956","Ifop-Fiducial",882,"2012_2_32","Arthaud",0.5,2012-02-23,2012-02-26
"957","Ifop-Fiducial",882,"2012_2_32","Poutou",0.5,2012-02-23,2012-02-26
"958","Ifop-Fiducial",882,"2012_2_32","Melenchon",9,2012-02-23,2012-02-26
"959","Ifop-Fiducial",882,"2012_2_32","Hollande",28,2012-02-23,2012-02-26
"960","Ifop-Fiducial",882,"2012_2_32","Joly",3,2012-02-23,2012-02-26
"961","Ifop-Fiducial",882,"2012_2_32","Bayrou",12,2012-02-23,2012-02-26
"962","Ifop-Fiducial",882,"2012_2_32","Lepage",0.5,2012-02-23,2012-02-26
"963","Ifop-Fiducial",882,"2012_2_32","Villepin",1,2012-02-23,2012-02-26
"964","Ifop-Fiducial",882,"2012_2_32","Sarkozy",27,2012-02-23,2012-02-26
"965","Ifop-Fiducial",882,"2012_2_32","Dupont Aignan",1,2012-02-23,2012-02-26
"966","Ifop-Fiducial",882,"2012_2_32","Le Pen",17.5,2012-02-23,2012-02-26
"967","Ipsos",959,"2012_2_33","_Abstention",25,2012-02-24,2012-02-25
"968","Ipsos",959,"2012_2_33","Arthaud",0.5,2012-02-24,2012-02-25
"969","Ipsos",959,"2012_2_33","Poutou",0.5,2012-02-24,2012-02-25
"970","Ipsos",959,"2012_2_33","Melenchon",8,2012-02-24,2012-02-25
"971","Ipsos",959,"2012_2_33","Hollande",31.5,2012-02-24,2012-02-25
"972","Ipsos",959,"2012_2_33","Joly",2.5,2012-02-24,2012-02-25
"973","Ipsos",959,"2012_2_33","Bayrou",11.5,2012-02-24,2012-02-25
"974","Ipsos",959,"2012_2_33","Lepage",0.5,2012-02-24,2012-02-25
"975","Ipsos",959,"2012_2_33","Villepin",1,2012-02-24,2012-02-25
"976","Ipsos",959,"2012_2_33","Sarkozy",27,2012-02-24,2012-02-25
"977","Ipsos",959,"2012_2_33","Dupont Aignan",1,2012-02-24,2012-02-25
"978","Ipsos",959,"2012_2_33","Le Pen",16,2012-02-24,2012-02-25
"979","Ifop-Fiducial",931,"2012_2_34","Arthaud",0.5,2012-02-21,2012-02-24
"980","Ifop-Fiducial",931,"2012_2_34","Poutou",1,2012-02-21,2012-02-24
"981","Ifop-Fiducial",931,"2012_2_34","Melenchon",8,2012-02-21,2012-02-24
"982","Ifop-Fiducial",931,"2012_2_34","Hollande",27.5,2012-02-21,2012-02-24
"983","Ifop-Fiducial",931,"2012_2_34","Joly",3,2012-02-21,2012-02-24
"984","Ifop-Fiducial",931,"2012_2_34","Bayrou",12.5,2012-02-21,2012-02-24
"985","Ifop-Fiducial",931,"2012_2_34","Lepage",0.5,2012-02-21,2012-02-24
"986","Ifop-Fiducial",931,"2012_2_34","Villepin",1.5,2012-02-21,2012-02-24
"987","Ifop-Fiducial",931,"2012_2_34","Nihous",0,2012-02-21,2012-02-24
"988","Ifop-Fiducial",931,"2012_2_34","Sarkozy",26.5,2012-02-21,2012-02-24
"989","Ifop-Fiducial",931,"2012_2_34","Dupont Aignan",1,2012-02-21,2012-02-24
"990","Ifop-Fiducial",931,"2012_2_34","Le Pen",18,2012-02-21,2012-02-24
"991","Ifop-Fiducial",931,"2012_2_35","Arthaud",0.5,2012-02-20,2012-02-23
"992","Ifop-Fiducial",931,"2012_2_35","Poutou",1,2012-02-20,2012-02-23
"993","Ifop-Fiducial",931,"2012_2_35","Melenchon",8,2012-02-20,2012-02-23
"994","Ifop-Fiducial",931,"2012_2_35","Hollande",28.5,2012-02-20,2012-02-23
"995","Ifop-Fiducial",931,"2012_2_35","Joly",2.5,2012-02-20,2012-02-23
"996","Ifop-Fiducial",931,"2012_2_35","Bayrou",11.5,2012-02-20,2012-02-23
"997","Ifop-Fiducial",931,"2012_2_35","Lepage",0.5,2012-02-20,2012-02-23
"998","Ifop-Fiducial",931,"2012_2_35","Villepin",1.5,2012-02-20,2012-02-23
"999","Ifop-Fiducial",931,"2012_2_35","Nihous",0,2012-02-20,2012-02-23
"1000","Ifop-Fiducial",931,"2012_2_35","Sarkozy",26.5,2012-02-20,2012-02-23
"1001","Ifop-Fiducial",931,"2012_2_35","Dupont Aignan",1,2012-02-20,2012-02-23
"1002","Ifop-Fiducial",931,"2012_2_35","Le Pen",18.5,2012-02-20,2012-02-23
"1003","Ifop-Fiducial",1180,"2012_2_36","Arthaud",0.5,2012-02-18,2012-02-22
"1004","Ifop-Fiducial",1180,"2012_2_36","Poutou",0.5,2012-02-18,2012-02-22
"1005","Ifop-Fiducial",1180,"2012_2_36","Melenchon",8.5,2012-02-18,2012-02-22
"1006","Ifop-Fiducial",1180,"2012_2_36","Hollande",29,2012-02-18,2012-02-22
"1007","Ifop-Fiducial",1180,"2012_2_36","Joly",2.5,2012-02-18,2012-02-22
"1008","Ifop-Fiducial",1180,"2012_2_36","Bayrou",11,2012-02-18,2012-02-22
"1009","Ifop-Fiducial",1180,"2012_2_36","Lepage",1,2012-02-18,2012-02-22
"1010","Ifop-Fiducial",1180,"2012_2_36","Villepin",1.5,2012-02-18,2012-02-22
"1011","Ifop-Fiducial",1180,"2012_2_36","Nihous",0,2012-02-18,2012-02-22
"1012","Ifop-Fiducial",1180,"2012_2_36","Sarkozy",27,2012-02-18,2012-02-22
"1013","Ifop-Fiducial",1180,"2012_2_36","Dupont Aignan",0.5,2012-02-18,2012-02-22
"1014","Ifop-Fiducial",1180,"2012_2_36","Le Pen",18,2012-02-18,2012-02-22
"1015","Ifop-Fiducial",874,"2012_2_37","Arthaud",0.5,2012-02-18,2012-02-21
"1016","Ifop-Fiducial",874,"2012_2_37","Poutou",0.5,2012-02-18,2012-02-21
"1017","Ifop-Fiducial",874,"2012_2_37","Melenchon",8.5,2012-02-18,2012-02-21
"1018","Ifop-Fiducial",874,"2012_2_37","Hollande",29,2012-02-18,2012-02-21
"1019","Ifop-Fiducial",874,"2012_2_37","Joly",2.5,2012-02-18,2012-02-21
"1020","Ifop-Fiducial",874,"2012_2_37","Bayrou",11,2012-02-18,2012-02-21
"1021","Ifop-Fiducial",874,"2012_2_37","Lepage",1,2012-02-18,2012-02-21
"1022","Ifop-Fiducial",874,"2012_2_37","Villepin",2,2012-02-18,2012-02-21
"1023","Ifop-Fiducial",874,"2012_2_37","Nihous",0,2012-02-18,2012-02-21
"1024","Ifop-Fiducial",874,"2012_2_37","Sarkozy",27,2012-02-18,2012-02-21
"1025","Ifop-Fiducial",874,"2012_2_37","Dupont Aignan",0.5,2012-02-18,2012-02-21
"1026","Ifop-Fiducial",874,"2012_2_37","Le Pen",17.5,2012-02-18,2012-02-21
"1027","CSA",891,"2012_2_38","Arthaud",0.5,2012-02-20,NA
"1028","CSA",891,"2012_2_38","Poutou",0,2012-02-20,NA
"1029","CSA",891,"2012_2_38","Melenchon",9,2012-02-20,NA
"1030","CSA",891,"2012_2_38","Hollande",28,2012-02-20,NA
"1031","CSA",891,"2012_2_38","Joly",3,2012-02-20,NA
"1032","CSA",891,"2012_2_38","Bayrou",11,2012-02-20,NA
"1033","CSA",891,"2012_2_38","Lepage",0.5,2012-02-20,NA
"1034","CSA",891,"2012_2_38","Villepin",2,2012-02-20,NA
"1035","CSA",891,"2012_2_38","Nihous",0.5,2012-02-20,NA
"1036","CSA",891,"2012_2_38","Sarkozy",27,2012-02-20,NA
"1037","CSA",891,"2012_2_38","Dupont Aignan",1.5,2012-02-20,NA
"1038","CSA",891,"2012_2_38","Le Pen",17,2012-02-20,NA
"1039","Ifop-Fiducial",872,"2012_2_39","Arthaud",0.5,2012-02-16,2012-02-20
"1040","Ifop-Fiducial",872,"2012_2_39","Poutou",0,2012-02-16,2012-02-20
"1041","Ifop-Fiducial",872,"2012_2_39","Melenchon",9,2012-02-16,2012-02-20
"1042","Ifop-Fiducial",872,"2012_2_39","Hollande",29,2012-02-16,2012-02-20
"1043","Ifop-Fiducial",872,"2012_2_39","Joly",2.5,2012-02-16,2012-02-20
"1044","Ifop-Fiducial",872,"2012_2_39","Bayrou",11,2012-02-16,2012-02-20
"1045","Ifop-Fiducial",872,"2012_2_39","Lepage",1,2012-02-16,2012-02-20
"1046","Ifop-Fiducial",872,"2012_2_39","Villepin",2,2012-02-16,2012-02-20
"1047","Ifop-Fiducial",872,"2012_2_39","Nihous",0,2012-02-16,2012-02-20
"1048","Ifop-Fiducial",872,"2012_2_39","Sarkozy",27,2012-02-16,2012-02-20
"1049","Ifop-Fiducial",872,"2012_2_39","Dupont Aignan",0.5,2012-02-16,2012-02-20
"1050","Ifop-Fiducial",872,"2012_2_39","Le Pen",17.5,2012-02-16,2012-02-20
"1051","Ipsos",969,"2012_2_40","_Abstention",23,2012-02-17,2012-02-18
"1052","Ipsos",969,"2012_2_40","Arthaud",0.5,2012-02-17,2012-02-18
"1053","Ipsos",969,"2012_2_40","Poutou",0.5,2012-02-17,2012-02-18
"1054","Ipsos",969,"2012_2_40","Melenchon",9,2012-02-17,2012-02-18
"1055","Ipsos",969,"2012_2_40","Hollande",32,2012-02-17,2012-02-18
"1056","Ipsos",969,"2012_2_40","Joly",3,2012-02-17,2012-02-18
"1057","Ipsos",969,"2012_2_40","Bayrou",11,2012-02-17,2012-02-18
"1058","Ipsos",969,"2012_2_40","Lepage",1,2012-02-17,2012-02-18
"1059","Ipsos",969,"2012_2_40","Villepin",1.5,2012-02-17,2012-02-18
"1060","Ipsos",969,"2012_2_40","Nihous",0,2012-02-17,2012-02-18
"1061","Ipsos",969,"2012_2_40","Sarkozy",25,2012-02-17,2012-02-18
"1062","Ipsos",969,"2012_2_40","Dupont Aignan",0.5,2012-02-17,2012-02-18
"1063","Ipsos",969,"2012_2_40","Le Pen",16,2012-02-17,2012-02-18
"1064","LH2",967,"2012_2_41","Arthaud",1,2012-02-17,2012-02-18
"1065","LH2",967,"2012_2_41","Poutou",0,2012-02-17,2012-02-18
"1066","LH2",967,"2012_2_41","Melenchon",8,2012-02-17,2012-02-18
"1067","LH2",967,"2012_2_41","Hollande",32,2012-02-17,2012-02-18
"1068","LH2",967,"2012_2_41","Joly",3,2012-02-17,2012-02-18
"1069","LH2",967,"2012_2_41","Bayrou",13,2012-02-17,2012-02-18
"1070","LH2",967,"2012_2_41","Lepage",0.5,2012-02-17,2012-02-18
"1071","LH2",967,"2012_2_41","Villepin",1.5,2012-02-17,2012-02-18
"1072","LH2",967,"2012_2_41","Nihous",0.5,2012-02-17,2012-02-18
"1073","LH2",967,"2012_2_41","Sarkozy",26,2012-02-17,2012-02-18
"1074","LH2",967,"2012_2_41","Dupont Aignan",0.5,2012-02-17,2012-02-18
"1075","LH2",967,"2012_2_41","Le Pen",14,2012-02-17,2012-02-18
"1076","OpinionWay",975,"2012_2_42","Arthaud",0.5,2012-02-17,2012-02-18
"1077","OpinionWay",975,"2012_2_42","Poutou",0.5,2012-02-17,2012-02-18
"1078","OpinionWay",975,"2012_2_42","Melenchon",8,2012-02-17,2012-02-18
"1079","OpinionWay",975,"2012_2_42","Hollande",29,2012-02-17,2012-02-18
"1080","OpinionWay",975,"2012_2_42","Joly",2,2012-02-17,2012-02-18
"1081","OpinionWay",975,"2012_2_42","Bayrou",13,2012-02-17,2012-02-18
"1082","OpinionWay",975,"2012_2_42","Lepage",0.5,2012-02-17,2012-02-18
"1083","OpinionWay",975,"2012_2_42","Villepin",2,2012-02-17,2012-02-18
"1084","OpinionWay",975,"2012_2_42","Nihous",0.5,2012-02-17,2012-02-18
"1085","OpinionWay",975,"2012_2_42","Sarkozy",27,2012-02-17,2012-02-18
"1086","OpinionWay",975,"2012_2_42","Dupont Aignan",0.5,2012-02-17,2012-02-18
"1087","OpinionWay",975,"2012_2_42","Le Pen",16.5,2012-02-17,2012-02-18
"1088","Ifop-Fiducial",938,"2012_2_43","Arthaud",0.5,2012-02-14,2012-02-17
"1089","Ifop-Fiducial",938,"2012_2_43","Poutou",0,2012-02-14,2012-02-17
"1090","Ifop-Fiducial",938,"2012_2_43","Melenchon",8.5,2012-02-14,2012-02-17
"1091","Ifop-Fiducial",938,"2012_2_43","Hollande",29.5,2012-02-14,2012-02-17
"1092","Ifop-Fiducial",938,"2012_2_43","Joly",2.5,2012-02-14,2012-02-17
"1093","Ifop-Fiducial",938,"2012_2_43","Bayrou",12,2012-02-14,2012-02-17
"1094","Ifop-Fiducial",938,"2012_2_43","Lepage",0.5,2012-02-14,2012-02-17
"1095","Ifop-Fiducial",938,"2012_2_43","Villepin",2.5,2012-02-14,2012-02-17
"1096","Ifop-Fiducial",938,"2012_2_43","Morin",0,2012-02-14,2012-02-17
"1097","Ifop-Fiducial",938,"2012_2_43","Nihous",0,2012-02-14,2012-02-17
"1098","Ifop-Fiducial",938,"2012_2_43","Sarkozy",26,2012-02-14,2012-02-17
"1099","Ifop-Fiducial",938,"2012_2_43","Dupont Aignan",1,2012-02-14,2012-02-17
"1100","Ifop-Fiducial",938,"2012_2_43","Le Pen",17,2012-02-14,2012-02-17
"1101","BVA",930,"2012_2_44","Arthaud",0,2012-02-15,2012-02-16
"1102","BVA",930,"2012_2_44","Poutou",0,2012-02-15,2012-02-16
"1103","BVA",930,"2012_2_44","Melenchon",9,2012-02-15,2012-02-16
"1104","BVA",930,"2012_2_44","Hollande",31,2012-02-15,2012-02-16
"1105","BVA",930,"2012_2_44","Joly",3,2012-02-15,2012-02-16
"1106","BVA",930,"2012_2_44","Bayrou",13,2012-02-15,2012-02-16
"1107","BVA",930,"2012_2_44","Lepage",0,2012-02-15,2012-02-16
"1108","BVA",930,"2012_2_44","Villepin",2,2012-02-15,2012-02-16
"1109","BVA",930,"2012_2_44","Morin",0,2012-02-15,2012-02-16
"1110","BVA",930,"2012_2_44","Nihous",0,2012-02-15,2012-02-16
"1111","BVA",930,"2012_2_44","Sarkozy",26,2012-02-15,2012-02-16
"1112","BVA",930,"2012_2_44","Dupont Aignan",1,2012-02-15,2012-02-16
"1113","BVA",930,"2012_2_44","Le Pen",15,2012-02-15,2012-02-16
"1114","BVA",930,"2012_2_44","Cheminade",0,2012-02-15,2012-02-16
"1115","Ifop-Fiducial",939,"2012_2_45","Arthaud",1,2012-02-13,2012-02-16
"1116","Ifop-Fiducial",939,"2012_2_45","Poutou",0,2012-02-13,2012-02-16
"1117","Ifop-Fiducial",939,"2012_2_45","Melenchon",7.5,2012-02-13,2012-02-16
"1118","Ifop-Fiducial",939,"2012_2_45","Hollande",29.5,2012-02-13,2012-02-16
"1119","Ifop-Fiducial",939,"2012_2_45","Joly",2.5,2012-02-13,2012-02-16
"1120","Ifop-Fiducial",939,"2012_2_45","Bayrou",11.5,2012-02-13,2012-02-16
"1121","Ifop-Fiducial",939,"2012_2_45","Lepage",0.5,2012-02-13,2012-02-16
"1122","Ifop-Fiducial",939,"2012_2_45","Villepin",2.5,2012-02-13,2012-02-16
"1123","Ifop-Fiducial",939,"2012_2_45","Morin",0,2012-02-13,2012-02-16
"1124","Ifop-Fiducial",939,"2012_2_45","Nihous",0.5,2012-02-13,2012-02-16
"1125","Ifop-Fiducial",939,"2012_2_45","Sarkozy",26.5,2012-02-13,2012-02-16
"1126","Ifop-Fiducial",939,"2012_2_45","Dupont Aignan",1,2012-02-13,2012-02-16
"1127","Ifop-Fiducial",939,"2012_2_45","Le Pen",17,2012-02-13,2012-02-16
"1128","Ifop-Fiducial",1174,"2012_2_46","Arthaud",0.5,2012-02-11,2012-02-15
"1129","Ifop-Fiducial",1174,"2012_2_46","Poutou",0,2012-02-11,2012-02-15
"1130","Ifop-Fiducial",1174,"2012_2_46","Melenchon",8,2012-02-11,2012-02-15
"1131","Ifop-Fiducial",1174,"2012_2_46","Hollande",30,2012-02-11,2012-02-15
"1132","Ifop-Fiducial",1174,"2012_2_46","Joly",3,2012-02-11,2012-02-15
"1133","Ifop-Fiducial",1174,"2012_2_46","Bayrou",11.5,2012-02-11,2012-02-15
"1134","Ifop-Fiducial",1174,"2012_2_46","Lepage",1,2012-02-11,2012-02-15
"1135","Ifop-Fiducial",1174,"2012_2_46","Villepin",2,2012-02-11,2012-02-15
"1136","Ifop-Fiducial",1174,"2012_2_46","Morin",0,2012-02-11,2012-02-15
"1137","Ifop-Fiducial",1174,"2012_2_46","Nihous",0.5,2012-02-11,2012-02-15
"1138","Ifop-Fiducial",1174,"2012_2_46","Sarkozy",25.5,2012-02-11,2012-02-15
"1139","Ifop-Fiducial",1174,"2012_2_46","Boutin",0,2012-02-11,2012-02-15
"1140","Ifop-Fiducial",1174,"2012_2_46","Dupont Aignan",0.5,2012-02-11,2012-02-15
"1141","Ifop-Fiducial",1174,"2012_2_46","Le Pen",17.5,2012-02-11,2012-02-15
"1142","Ifop-Fiducial",867,"2012_2_47","Arthaud",0.5,2012-02-11,2012-02-14
"1143","Ifop-Fiducial",867,"2012_2_47","Poutou",0,2012-02-11,2012-02-14
"1144","Ifop-Fiducial",867,"2012_2_47","Melenchon",7.5,2012-02-11,2012-02-14
"1145","Ifop-Fiducial",867,"2012_2_47","Hollande",30,2012-02-11,2012-02-14
"1146","Ifop-Fiducial",867,"2012_2_47","Joly",3.5,2012-02-11,2012-02-14
"1147","Ifop-Fiducial",867,"2012_2_47","Bayrou",11.5,2012-02-11,2012-02-14
"1148","Ifop-Fiducial",867,"2012_2_47","Lepage",1,2012-02-11,2012-02-14
"1149","Ifop-Fiducial",867,"2012_2_47","Villepin",2,2012-02-11,2012-02-14
"1150","Ifop-Fiducial",867,"2012_2_47","Morin",0,2012-02-11,2012-02-14
"1151","Ifop-Fiducial",867,"2012_2_47","Nihous",0.5,2012-02-11,2012-02-14
"1152","Ifop-Fiducial",867,"2012_2_47","Sarkozy",25.5,2012-02-11,2012-02-14
"1153","Ifop-Fiducial",867,"2012_2_47","Boutin",0,2012-02-11,2012-02-14
"1154","Ifop-Fiducial",867,"2012_2_47","Dupont Aignan",0.5,2012-02-11,2012-02-14
"1155","Ifop-Fiducial",867,"2012_2_47","Le Pen",17.5,2012-02-11,2012-02-14
"1156","Harris Interactive",954,"2012_2_48","Arthaud",0,2012-02-09,2012-02-13
"1157","Harris Interactive",954,"2012_2_48","Poutou",0,2012-02-09,2012-02-13
"1158","Harris Interactive",954,"2012_2_48","Melenchon",8,2012-02-09,2012-02-13
"1159","Harris Interactive",954,"2012_2_48","Hollande",28,2012-02-09,2012-02-13
"1160","Harris Interactive",954,"2012_2_48","Joly",4,2012-02-09,2012-02-13
"1161","Harris Interactive",954,"2012_2_48","Bayrou",13,2012-02-09,2012-02-13
"1162","Harris Interactive",954,"2012_2_48","Lepage",1,2012-02-09,2012-02-13
"1163","Harris Interactive",954,"2012_2_48","Villepin",1,2012-02-09,2012-02-13
"1164","Harris Interactive",954,"2012_2_48","Morin",0,2012-02-09,2012-02-13
"1165","Harris Interactive",954,"2012_2_48","Nihous",0,2012-02-09,2012-02-13
"1166","Harris Interactive",954,"2012_2_48","Sarkozy",24,2012-02-09,2012-02-13
"1167","Harris Interactive",954,"2012_2_48","Dupont Aignan",1,2012-02-09,2012-02-13
"1168","Harris Interactive",954,"2012_2_48","Le Pen",20,2012-02-09,2012-02-13
"1169","Ifop-Fiducial",870,"2012_2_49","Arthaud",0,2012-02-09,2012-02-13
"1170","Ifop-Fiducial",870,"2012_2_49","Poutou",0.5,2012-02-09,2012-02-13
"1171","Ifop-Fiducial",870,"2012_2_49","Melenchon",8,2012-02-09,2012-02-13
"1172","Ifop-Fiducial",870,"2012_2_49","Hollande",30,2012-02-09,2012-02-13
"1173","Ifop-Fiducial",870,"2012_2_49","Joly",3,2012-02-09,2012-02-13
"1174","Ifop-Fiducial",870,"2012_2_49","Bayrou",12,2012-02-09,2012-02-13
"1175","Ifop-Fiducial",870,"2012_2_49","Lepage",0.5,2012-02-09,2012-02-13
"1176","Ifop-Fiducial",870,"2012_2_49","Villepin",2,2012-02-09,2012-02-13
"1177","Ifop-Fiducial",870,"2012_2_49","Morin",0,2012-02-09,2012-02-13
"1178","Ifop-Fiducial",870,"2012_2_49","Nihous",0.5,2012-02-09,2012-02-13
"1179","Ifop-Fiducial",870,"2012_2_49","Sarkozy",24.5,2012-02-09,2012-02-13
"1180","Ifop-Fiducial",870,"2012_2_49","Boutin",0.5,2012-02-09,2012-02-13
"1181","Ifop-Fiducial",870,"2012_2_49","Dupont Aignan",0.5,2012-02-09,2012-02-13
"1182","Ifop-Fiducial",870,"2012_2_49","Le Pen",18,2012-02-09,2012-02-13
"1183","Ifop-Fiducial*",1723,"2012_2_50","Arthaud",0,2012-02-09,2012-02-12
"1184","Ifop-Fiducial*",1723,"2012_2_50","Poutou",0.5,2012-02-09,2012-02-12
"1185","Ifop-Fiducial*",1723,"2012_2_50","Melenchon",8.5,2012-02-09,2012-02-12
"1186","Ifop-Fiducial*",1723,"2012_2_50","Hollande",30,2012-02-09,2012-02-12
"1187","Ifop-Fiducial*",1723,"2012_2_50","Joly",3,2012-02-09,2012-02-12
"1188","Ifop-Fiducial*",1723,"2012_2_50","Bayrou",12.5,2012-02-09,2012-02-12
"1189","Ifop-Fiducial*",1723,"2012_2_50","Lepage",0.5,2012-02-09,2012-02-12
"1190","Ifop-Fiducial*",1723,"2012_2_50","Villepin",2,2012-02-09,2012-02-12
"1191","Ifop-Fiducial*",1723,"2012_2_50","Morin",0,2012-02-09,2012-02-12
"1192","Ifop-Fiducial*",1723,"2012_2_50","Nihous",0,2012-02-09,2012-02-12
"1193","Ifop-Fiducial*",1723,"2012_2_50","Sarkozy",25,2012-02-09,2012-02-12
"1194","Ifop-Fiducial*",1723,"2012_2_50","Boutin",0,2012-02-09,2012-02-12
"1195","Ifop-Fiducial*",1723,"2012_2_50","Dupont Aignan",0.5,2012-02-09,2012-02-12
"1196","Ifop-Fiducial*",1723,"2012_2_50","Le Pen",17.5,2012-02-09,2012-02-12
"1197","Ifop-Fiducial",923,"2012_2_51","Arthaud",0.5,2012-02-07,2012-02-10
"1198","Ifop-Fiducial",923,"2012_2_51","Poutou",0.5,2012-02-07,2012-02-10
"1199","Ifop-Fiducial",923,"2012_2_51","Melenchon",8,2012-02-07,2012-02-10
"1200","Ifop-Fiducial",923,"2012_2_51","Hollande",31,2012-02-07,2012-02-10
"1201","Ifop-Fiducial",923,"2012_2_51","Joly",3,2012-02-07,2012-02-10
"1202","Ifop-Fiducial",923,"2012_2_51","Bayrou",10.5,2012-02-07,2012-02-10
"1203","Ifop-Fiducial",923,"2012_2_51","Lepage",0,2012-02-07,2012-02-10
"1204","Ifop-Fiducial",923,"2012_2_51","Villepin",2,2012-02-07,2012-02-10
"1205","Ifop-Fiducial",923,"2012_2_51","Morin",0.5,2012-02-07,2012-02-10
"1206","Ifop-Fiducial",923,"2012_2_51","Nihous",0,2012-02-07,2012-02-10
"1207","Ifop-Fiducial",923,"2012_2_51","Sarkozy",24.5,2012-02-07,2012-02-10
"1208","Ifop-Fiducial",923,"2012_2_51","Boutin",0,2012-02-07,2012-02-10
"1209","Ifop-Fiducial",923,"2012_2_51","Dupont Aignan",0.5,2012-02-07,2012-02-10
"1210","Ifop-Fiducial",923,"2012_2_51","Le Pen",19,2012-02-07,2012-02-10
"1211","Ifop-Fiducial",913,"2012_2_52","Arthaud",1,2012-02-06,2012-02-09
"1212","Ifop-Fiducial",913,"2012_2_52","Poutou",0,2012-02-06,2012-02-09
"1213","Ifop-Fiducial",913,"2012_2_52","Melenchon",8,2012-02-06,2012-02-09
"1214","Ifop-Fiducial",913,"2012_2_52","Hollande",31,2012-02-06,2012-02-09
"1215","Ifop-Fiducial",913,"2012_2_52","Joly",3,2012-02-06,2012-02-09
"1216","Ifop-Fiducial",913,"2012_2_52","Bayrou",10,2012-02-06,2012-02-09
"1217","Ifop-Fiducial",913,"2012_2_52","Lepage",0.5,2012-02-06,2012-02-09
"1218","Ifop-Fiducial",913,"2012_2_52","Villepin",1.5,2012-02-06,2012-02-09
"1219","Ifop-Fiducial",913,"2012_2_52","Morin",0.5,2012-02-06,2012-02-09
"1220","Ifop-Fiducial",913,"2012_2_52","Nihous",0,2012-02-06,2012-02-09
"1221","Ifop-Fiducial",913,"2012_2_52","Sarkozy",24.5,2012-02-06,2012-02-09
"1222","Ifop-Fiducial",913,"2012_2_52","Boutin",0,2012-02-06,2012-02-09
"1223","Ifop-Fiducial",913,"2012_2_52","Dupont Aignan",0.5,2012-02-06,2012-02-09
"1224","Ifop-Fiducial",913,"2012_2_52","Le Pen",19.5,2012-02-06,2012-02-09
"1225","OpinionWay",1215,"2012_2_53","Arthaud",0.5,2012-02-06,2012-02-08
"1226","OpinionWay",1215,"2012_2_53","Poutou",0.5,2012-02-06,2012-02-08
"1227","OpinionWay",1215,"2012_2_53","Melenchon",7,2012-02-06,2012-02-08
"1228","OpinionWay",1215,"2012_2_53","Hollande",29,2012-02-06,2012-02-08
"1229","OpinionWay",1215,"2012_2_53","Joly",3,2012-02-06,2012-02-08
"1230","OpinionWay",1215,"2012_2_53","Bayrou",13,2012-02-06,2012-02-08
"1231","OpinionWay",1215,"2012_2_53","Lepage",0.5,2012-02-06,2012-02-08
"1232","OpinionWay",1215,"2012_2_53","Villepin",1,2012-02-06,2012-02-08
"1233","OpinionWay",1215,"2012_2_53","Morin",0.5,2012-02-06,2012-02-08
"1234","OpinionWay",1215,"2012_2_53","Nihous",0.5,2012-02-06,2012-02-08
"1235","OpinionWay",1215,"2012_2_53","Sarkozy",25.5,2012-02-06,2012-02-08
"1236","OpinionWay",1215,"2012_2_53","Boutin",0.5,2012-02-06,2012-02-08
"1237","OpinionWay",1215,"2012_2_53","Dupont Aignan",0.5,2012-02-06,2012-02-08
