"","pollName","sampleSize","poll_id","candidate","percentage","start_day","end_day"
"859","Ipsos",1104,"2007_2_12","Laguiller",2,2007-03-10,2007-03-13
"860","Ipsos",1104,"2007_2_12","Besancenot",3,2007-03-10,2007-03-13
"861","Ipsos",1104,"2007_2_12","Buffet",2,2007-03-10,2007-03-13
"862","Ipsos",1104,"2007_2_12","Bove",1,2007-03-10,2007-03-13
"863","Ipsos",1104,"2007_2_12","Royal",25,2007-03-10,2007-03-13
"864","Ipsos",1104,"2007_2_12","Voynet",1,2007-03-10,2007-03-13
"865","Ipsos",1104,"2007_2_12","Nihous",0.5,2007-03-10,2007-03-13
"866","Ipsos",1104,"2007_2_12","Bayrou",24,2007-03-10,2007-03-13
"867","Ipsos",1104,"2007_2_12","Sarkozy",28,2007-03-10,2007-03-13
"868","Ipsos",1104,"2007_2_12","Dupont Aignan",0,2007-03-10,2007-03-13
"869","Ipsos",1104,"2007_2_12","Villiers",0.5,2007-03-10,2007-03-13
"870","Ipsos",1104,"2007_2_12","Le Pen",13,2007-03-10,2007-03-13
"871","Ipsos",1250,"2007_2_13","Schivardi",0,2007-03-09,2007-03-12
"872","Ipsos",1250,"2007_2_13","Laguiller",1.5,2007-03-09,2007-03-12
"873","Ipsos",1250,"2007_2_13","Besancenot",2.5,2007-03-09,2007-03-12
"874","Ipsos",1250,"2007_2_13","Buffet",2,2007-03-09,2007-03-12
"875","Ipsos",1250,"2007_2_13","Bove",1,2007-03-09,2007-03-12
"876","Ipsos",1250,"2007_2_13","Royal",26,2007-03-09,2007-03-12
"877","Ipsos",1250,"2007_2_13","Voynet",1,2007-03-09,2007-03-12
"878","Ipsos",1250,"2007_2_13","Nihous",0.5,2007-03-09,2007-03-12
"879","Ipsos",1250,"2007_2_13","Bayrou",22,2007-03-09,2007-03-12
"880","Ipsos",1250,"2007_2_13","Sarkozy",29.5,2007-03-09,2007-03-12
"881","Ipsos",1250,"2007_2_13","Dupont Aignan",0,2007-03-09,2007-03-12
"882","Ipsos",1250,"2007_2_13","Villiers",0.5,2007-03-09,2007-03-12
"883","Ipsos",1250,"2007_2_13","Le Pen",13.5,2007-03-09,2007-03-12
"884","LH2",1000,"2007_2_14","Schivardi",0,2007-03-09,2007-03-10
"885","LH2",1000,"2007_2_14","Laguiller",2,2007-03-09,2007-03-10
"886","LH2",1000,"2007_2_14","Besancenot",2,2007-03-09,2007-03-10
"887","LH2",1000,"2007_2_14","Buffet",2.5,2007-03-09,2007-03-10
"888","LH2",1000,"2007_2_14","Bove",1.5,2007-03-09,2007-03-10
"889","LH2",1000,"2007_2_14","Royal",26,2007-03-09,2007-03-10
"890","LH2",1000,"2007_2_14","Voynet",1,2007-03-09,2007-03-10
"891","LH2",1000,"2007_2_14","Lepage",0,2007-03-09,2007-03-10
"892","LH2",1000,"2007_2_14","Nihous",0,2007-03-09,2007-03-10
"893","LH2",1000,"2007_2_14","Bayrou",22,2007-03-09,2007-03-10
"894","LH2",1000,"2007_2_14","Sarkozy",28,2007-03-09,2007-03-10
"895","LH2",1000,"2007_2_14","Dupont Aignan",0,2007-03-09,2007-03-10
"896","LH2",1000,"2007_2_14","Villiers",1.5,2007-03-09,2007-03-10
"897","LH2",1000,"2007_2_14","Le Pen",13.5,2007-03-09,2007-03-10
"898","Ipsos",1254,"2007_2_15","Schivardi",0,2007-03-08,2007-03-10
"899","Ipsos",1254,"2007_2_15","Laguiller",1.5,2007-03-08,2007-03-10
"900","Ipsos",1254,"2007_2_15","Besancenot",2.5,2007-03-08,2007-03-10
"901","Ipsos",1254,"2007_2_15","Buffet",2,2007-03-08,2007-03-10
"902","Ipsos",1254,"2007_2_15","Bove",1,2007-03-08,2007-03-10
"903","Ipsos",1254,"2007_2_15","Royal",25.5,2007-03-08,2007-03-10
"904","Ipsos",1254,"2007_2_15","Voynet",1.5,2007-03-08,2007-03-10
"905","Ipsos",1254,"2007_2_15","Lepage",0,2007-03-08,2007-03-10
"906","Ipsos",1254,"2007_2_15","Nihous",0.5,2007-03-08,2007-03-10
"907","Ipsos",1254,"2007_2_15","Bayrou",21.5,2007-03-08,2007-03-10
"908","Ipsos",1254,"2007_2_15","Sarkozy",31,2007-03-08,2007-03-10
"909","Ipsos",1254,"2007_2_15","Dupont Aignan",0,2007-03-08,2007-03-10
"910","Ipsos",1254,"2007_2_15","Villiers",0.5,2007-03-08,2007-03-10
"911","Ipsos",1254,"2007_2_15","Le Pen",12.5,2007-03-08,2007-03-10
"912","Ifop",881,"2007_2_16","Schivardi",0.5,2007-03-08,2007-03-09
"913","Ifop",881,"2007_2_16","Laguiller",2,2007-03-08,2007-03-09
"914","Ifop",881,"2007_2_16","Besancenot",3.5,2007-03-08,2007-03-09
"915","Ifop",881,"2007_2_16","Buffet",2,2007-03-08,2007-03-09
"916","Ifop",881,"2007_2_16","Bove",1.5,2007-03-08,2007-03-09
"917","Ifop",881,"2007_2_16","Royal",23,2007-03-08,2007-03-09
"918","Ifop",881,"2007_2_16","Voynet",1,2007-03-08,2007-03-09
"919","Ifop",881,"2007_2_16","Lepage",0.5,2007-03-08,2007-03-09
"920","Ifop",881,"2007_2_16","Nihous",1,2007-03-08,2007-03-09
"921","Ifop",881,"2007_2_16","Bayrou",23,2007-03-08,2007-03-09
"922","Ifop",881,"2007_2_16","Sarkozy",28,2007-03-08,2007-03-09
"923","Ifop",881,"2007_2_16","Dupont Aignan",0,2007-03-08,2007-03-09
"924","Ifop",881,"2007_2_16","Villiers",1,2007-03-08,2007-03-09
"925","Ifop",881,"2007_2_16","Le Pen",13,2007-03-08,2007-03-09
"926","Ifop",881,"2007_2_17","Schivardi",0.5,2007-03-08,2007-03-09
"927","Ifop",881,"2007_2_17","Laguiller",3,2007-03-08,2007-03-09
"928","Ifop",881,"2007_2_17","Besancenot",3.5,2007-03-08,2007-03-09
"929","Ifop",881,"2007_2_17","Buffet",2,2007-03-08,2007-03-09
"930","Ifop",881,"2007_2_17","Bove",1.5,2007-03-08,2007-03-09
"931","Ifop",881,"2007_2_17","Royal",24,2007-03-08,2007-03-09
"932","Ifop",881,"2007_2_17","Voynet",1,2007-03-08,2007-03-09
"933","Ifop",881,"2007_2_17","Lepage",0.5,2007-03-08,2007-03-09
"934","Ifop",881,"2007_2_17","Nihous",1,2007-03-08,2007-03-09
"935","Ifop",881,"2007_2_17","Bayrou",25,2007-03-08,2007-03-09
"936","Ifop",881,"2007_2_17","Sarkozy",34.5,2007-03-08,2007-03-09
"937","Ifop",881,"2007_2_17","Dupont Aignan",0,2007-03-08,2007-03-09
"938","Ifop",881,"2007_2_17","Villiers",3.5,2007-03-08,2007-03-09
"939","Ipsos",1155,"2007_2_18","Schivardi",0,2007-03-07,2007-03-09
"940","Ipsos",1155,"2007_2_18","Laguiller",1.5,2007-03-07,2007-03-09
"941","Ipsos",1155,"2007_2_18","Besancenot",2,2007-03-07,2007-03-09
"942","Ipsos",1155,"2007_2_18","Buffet",2,2007-03-07,2007-03-09
"943","Ipsos",1155,"2007_2_18","Bove",1,2007-03-07,2007-03-09
"944","Ipsos",1155,"2007_2_18","Royal",26,2007-03-07,2007-03-09
"945","Ipsos",1155,"2007_2_18","Voynet",1,2007-03-07,2007-03-09
"946","Ipsos",1155,"2007_2_18","Lepage",0,2007-03-07,2007-03-09
"947","Ipsos",1155,"2007_2_18","Nihous",0.5,2007-03-07,2007-03-09
"948","Ipsos",1155,"2007_2_18","Bayrou",20.5,2007-03-07,2007-03-09
"949","Ipsos",1155,"2007_2_18","Sarkozy",32.5,2007-03-07,2007-03-09
"950","Ipsos",1155,"2007_2_18","Dupont Aignan",0,2007-03-07,2007-03-09
"951","Ipsos",1155,"2007_2_18","Villiers",0.5,2007-03-07,2007-03-09
"952","Ipsos",1155,"2007_2_18","Le Pen",12.5,2007-03-07,2007-03-09
"953","TNS Sofres",1000,"2007_2_19","Laguiller",2.5,2007-03-07,2007-03-08
"954","TNS Sofres",1000,"2007_2_19","Besancenot",4,2007-03-07,2007-03-08
"955","TNS Sofres",1000,"2007_2_19","Buffet",1.5,2007-03-07,2007-03-08
"956","TNS Sofres",1000,"2007_2_19","Bove",1.5,2007-03-07,2007-03-08
"957","TNS Sofres",1000,"2007_2_19","Royal",25.5,2007-03-07,2007-03-08
"958","TNS Sofres",1000,"2007_2_19","Voynet",1,2007-03-07,2007-03-08
"959","TNS Sofres",1000,"2007_2_19","Lepage",0.5,2007-03-07,2007-03-08
"960","TNS Sofres",1000,"2007_2_19","Nihous",0,2007-03-07,2007-03-08
"961","TNS Sofres",1000,"2007_2_19","Bayrou",23,2007-03-07,2007-03-08
"962","TNS Sofres",1000,"2007_2_19","Sarkozy",27,2007-03-07,2007-03-08
"963","TNS Sofres",1000,"2007_2_19","Dupont Aignan",0,2007-03-07,2007-03-08
"964","TNS Sofres",1000,"2007_2_19","Villiers",1.5,2007-03-07,2007-03-08
"965","TNS Sofres",1000,"2007_2_19","Le Pen",12,2007-03-07,2007-03-08
"966","TNS Sofres",1000,"2007_2_20","Laguiller",2.5,2007-03-07,2007-03-08
"967","TNS Sofres",1000,"2007_2_20","Besancenot",4.5,2007-03-07,2007-03-08
"968","TNS Sofres",1000,"2007_2_20","Buffet",2,2007-03-07,2007-03-08
"969","TNS Sofres",1000,"2007_2_20","Bove",3,2007-03-07,2007-03-08
"970","TNS Sofres",1000,"2007_2_20","Royal",26.5,2007-03-07,2007-03-08
"971","TNS Sofres",1000,"2007_2_20","Voynet",1,2007-03-07,2007-03-08
"972","TNS Sofres",1000,"2007_2_20","Lepage",1,2007-03-07,2007-03-08
"973","TNS Sofres",1000,"2007_2_20","Nihous",0.5,2007-03-07,2007-03-08
"974","TNS Sofres",1000,"2007_2_20","Bayrou",25,2007-03-07,2007-03-08
"975","TNS Sofres",1000,"2007_2_20","Sarkozy",30,2007-03-07,2007-03-08
"976","TNS Sofres",1000,"2007_2_20","Dupont Aignan",1,2007-03-07,2007-03-08
"977","TNS Sofres",1000,"2007_2_20","Villiers",3,2007-03-07,2007-03-08
"978","TNS Sofres",1000,"2007_2_21","Laguiller",1.5,2007-03-07,2007-03-08
"979","TNS Sofres",1000,"2007_2_21","Besancenot",4,2007-03-07,2007-03-08
"980","TNS Sofres",1000,"2007_2_21","Buffet",2,2007-03-07,2007-03-08
"981","TNS Sofres",1000,"2007_2_21","Bove",2,2007-03-07,2007-03-08
"982","TNS Sofres",1000,"2007_2_21","Royal",25.5,2007-03-07,2007-03-08
"983","TNS Sofres",1000,"2007_2_21","Voynet",1.5,2007-03-07,2007-03-08
"984","TNS Sofres",1000,"2007_2_21","Lepage",0,2007-03-07,2007-03-08
"985","TNS Sofres",1000,"2007_2_21","Nihous",0.5,2007-03-07,2007-03-08
"986","TNS Sofres",1000,"2007_2_21","Bayrou",23,2007-03-07,2007-03-08
"987","TNS Sofres",1000,"2007_2_21","Sarkozy",27,2007-03-07,2007-03-08
"988","TNS Sofres",1000,"2007_2_21","Dupont Aignan",0,2007-03-07,2007-03-08
"989","TNS Sofres",1000,"2007_2_21","Villiers",1,2007-03-07,2007-03-08
"990","TNS Sofres",1000,"2007_2_21","Le Pen",12,2007-03-07,2007-03-08
"991","Ipsos",1012,"2007_2_22","Schivardi",0,2007-03-06,2007-03-08
"992","Ipsos",1012,"2007_2_22","Laguiller",1,2007-03-06,2007-03-08
"993","Ipsos",1012,"2007_2_22","Besancenot",2,2007-03-06,2007-03-08
"994","Ipsos",1012,"2007_2_22","Buffet",2,2007-03-06,2007-03-08
"995","Ipsos",1012,"2007_2_22","Bove",1.5,2007-03-06,2007-03-08
"996","Ipsos",1012,"2007_2_22","Royal",26.5,2007-03-06,2007-03-08
"997","Ipsos",1012,"2007_2_22","Voynet",0.5,2007-03-06,2007-03-08
"998","Ipsos",1012,"2007_2_22","Lepage",0,2007-03-06,2007-03-08
"999","Ipsos",1012,"2007_2_22","Nihous",0.5,2007-03-06,2007-03-08
"1000","Ipsos",1012,"2007_2_22","Bayrou",20,2007-03-06,2007-03-08
"1001","Ipsos",1012,"2007_2_22","Sarkozy",33,2007-03-06,2007-03-08
"1002","Ipsos",1012,"2007_2_22","Dupont Aignan",0,2007-03-06,2007-03-08
"1003","Ipsos",1012,"2007_2_22","Villiers",1,2007-03-06,2007-03-08
"1004","Ipsos",1012,"2007_2_22","Le Pen",12,2007-03-06,2007-03-08
"1005","CSA",917,"2007_2_23","Schivardi",0,2007-03-07,2007-03-07
"1006","CSA",917,"2007_2_23","Laguiller",1,2007-03-07,2007-03-07
"1007","CSA",917,"2007_2_23","Besancenot",2.5,2007-03-07,2007-03-07
"1008","CSA",917,"2007_2_23","Buffet",1,2007-03-07,2007-03-07
"1009","CSA",917,"2007_2_23","Bove",3,2007-03-07,2007-03-07
"1010","CSA",917,"2007_2_23","Royal",25,2007-03-07,2007-03-07
"1011","CSA",917,"2007_2_23","Voynet",1,2007-03-07,2007-03-07
"1012","CSA",917,"2007_2_23","Lepage",0.5,2007-03-07,2007-03-07
"1013","CSA",917,"2007_2_23","Nihous",0.5,2007-03-07,2007-03-07
"1014","CSA",917,"2007_2_23","Bayrou",24,2007-03-07,2007-03-07
"1015","CSA",917,"2007_2_23","Sarkozy",26,2007-03-07,2007-03-07
"1016","CSA",917,"2007_2_23","Dupont Aignan",0.5,2007-03-07,2007-03-07
"1017","CSA",917,"2007_2_23","Villiers",1,2007-03-07,2007-03-07
"1018","CSA",917,"2007_2_23","Le Pen",14,2007-03-07,2007-03-07
"1019","Ipsos",1012,"2007_2_24","Schivardi",0,2007-03-05,2007-03-07
"1020","Ipsos",1012,"2007_2_24","Laguiller",1,2007-03-05,2007-03-07
"1021","Ipsos",1012,"2007_2_24","Besancenot",2,2007-03-05,2007-03-07
"1022","Ipsos",1012,"2007_2_24","Buffet",2,2007-03-05,2007-03-07
"1023","Ipsos",1012,"2007_2_24","Bove",1.5,2007-03-05,2007-03-07
"1024","Ipsos",1012,"2007_2_24","Royal",27,2007-03-05,2007-03-07
"1025","Ipsos",1012,"2007_2_24","Voynet",0.5,2007-03-05,2007-03-07
"1026","Ipsos",1012,"2007_2_24","Lepage",0.5,2007-03-05,2007-03-07
"1027","Ipsos",1012,"2007_2_24","Nihous",0.5,2007-03-05,2007-03-07
"1028","Ipsos",1012,"2007_2_24","Bayrou",19,2007-03-05,2007-03-07
"1029","Ipsos",1012,"2007_2_24","Sarkozy",32.5,2007-03-05,2007-03-07
"1030","Ipsos",1012,"2007_2_24","Dupont Aignan",0,2007-03-05,2007-03-07
"1031","Ipsos",1012,"2007_2_24","Villiers",1,2007-03-05,2007-03-07
"1032","Ipsos",1012,"2007_2_24","Le Pen",12.5,2007-03-05,2007-03-07
"1033","BVA",853,"2007_2_25","Laguiller",3,2007-03-05,2007-03-06
"1034","BVA",853,"2007_2_25","Besancenot",3,2007-03-05,2007-03-06
"1035","BVA",853,"2007_2_25","Buffet",3,2007-03-05,2007-03-06
"1036","BVA",853,"2007_2_25","Bove",1,2007-03-05,2007-03-06
"1037","BVA",853,"2007_2_25","Royal",24,2007-03-05,2007-03-06
"1038","BVA",853,"2007_2_25","Voynet",1,2007-03-05,2007-03-06
"1039","BVA",853,"2007_2_25","Lepage",0.5,2007-03-05,2007-03-06
"1040","BVA",853,"2007_2_25","Nihous",0.5,2007-03-05,2007-03-06
"1041","BVA",853,"2007_2_25","Bayrou",21,2007-03-05,2007-03-06
"1042","BVA",853,"2007_2_25","Sarkozy",29,2007-03-05,2007-03-06
"1043","BVA",853,"2007_2_25","Villiers",1,2007-03-05,2007-03-06
"1044","BVA",853,"2007_2_25","Le Pen",13,2007-03-05,2007-03-06
"1045","Ipsos",1135,"2007_2_26","Schivardi",0,2007-03-03,2007-03-06
"1046","Ipsos",1135,"2007_2_26","Laguiller",1.5,2007-03-03,2007-03-06
"1047","Ipsos",1135,"2007_2_26","Besancenot",2,2007-03-03,2007-03-06
"1048","Ipsos",1135,"2007_2_26","Buffet",2,2007-03-03,2007-03-06
"1049","Ipsos",1135,"2007_2_26","Bove",1,2007-03-03,2007-03-06
"1050","Ipsos",1135,"2007_2_26","Royal",26.5,2007-03-03,2007-03-06
"1051","Ipsos",1135,"2007_2_26","Voynet",1,2007-03-03,2007-03-06
"1052","Ipsos",1135,"2007_2_26","Lepage",0.5,2007-03-03,2007-03-06
"1053","Ipsos",1135,"2007_2_26","Nihous",0.5,2007-03-03,2007-03-06
"1054","Ipsos",1135,"2007_2_26","Bayrou",18.5,2007-03-03,2007-03-06
"1055","Ipsos",1135,"2007_2_26","Sarkozy",32.5,2007-03-03,2007-03-06
"1056","Ipsos",1135,"2007_2_26","Dupont Aignan",0,2007-03-03,2007-03-06
"1057","Ipsos",1135,"2007_2_26","Villiers",1,2007-03-03,2007-03-06
"1058","Ipsos",1135,"2007_2_26","Le Pen",13,2007-03-03,2007-03-06
"1059","Ipsos",1255,"2007_2_27","Schivardi",0.5,2007-03-02,2007-03-05
"1060","Ipsos",1255,"2007_2_27","Laguiller",1.5,2007-03-02,2007-03-05
"1061","Ipsos",1255,"2007_2_27","Besancenot",2,2007-03-02,2007-03-05
"1062","Ipsos",1255,"2007_2_27","Buffet",2.5,2007-03-02,2007-03-05
"1063","Ipsos",1255,"2007_2_27","Bove",1,2007-03-02,2007-03-05
"1064","Ipsos",1255,"2007_2_27","Royal",26,2007-03-02,2007-03-05
"1065","Ipsos",1255,"2007_2_27","Voynet",1,2007-03-02,2007-03-05
"1066","Ipsos",1255,"2007_2_27","Lepage",0.5,2007-03-02,2007-03-05
"1067","Ipsos",1255,"2007_2_27","Nihous",0.5,2007-03-02,2007-03-05
"1068","Ipsos",1255,"2007_2_27","Bayrou",19,2007-03-02,2007-03-05
"1069","Ipsos",1255,"2007_2_27","Sarkozy",32,2007-03-02,2007-03-05
"1070","Ipsos",1255,"2007_2_27","Dupont Aignan",0.5,2007-03-02,2007-03-05
"1071","Ipsos",1255,"2007_2_27","Villiers",0.5,2007-03-02,2007-03-05
"1072","Ipsos",1255,"2007_2_27","Le Pen",12.5,2007-03-02,2007-03-05
"1073","LH2",1004,"2007_2_28","Schivardi",0,2007-03-02,2007-03-03
"1074","LH2",1004,"2007_2_28","Laguiller",2,2007-03-02,2007-03-03
"1075","LH2",1004,"2007_2_28","Besancenot",1.5,2007-03-02,2007-03-03
"1076","LH2",1004,"2007_2_28","Buffet",2.5,2007-03-02,2007-03-03
"1077","LH2",1004,"2007_2_28","Bove",2,2007-03-02,2007-03-03
"1078","LH2",1004,"2007_2_28","Royal",27,2007-03-02,2007-03-03
"1079","LH2",1004,"2007_2_28","Voynet",1,2007-03-02,2007-03-03
"1080","LH2",1004,"2007_2_28","Lepage",0,2007-03-02,2007-03-03
"1081","LH2",1004,"2007_2_28","Nihous",0.5,2007-03-02,2007-03-03
"1082","LH2",1004,"2007_2_28","Bayrou",20,2007-03-02,2007-03-03
"1083","LH2",1004,"2007_2_28","Sarkozy",28,2007-03-02,2007-03-03
"1084","LH2",1004,"2007_2_28","Dupont Aignan",0.5,2007-03-02,2007-03-03
"1085","LH2",1004,"2007_2_28","Villiers",1,2007-03-02,2007-03-03
"1086","LH2",1004,"2007_2_28","Le Pen",14,2007-03-02,2007-03-03
"1087","Ipsos",1254,"2007_2_29","Schivardi",0.5,2007-03-01,2007-03-03
"1088","Ipsos",1254,"2007_2_29","Laguiller",1.5,2007-03-01,2007-03-03
"1089","Ipsos",1254,"2007_2_29","Besancenot",2.5,2007-03-01,2007-03-03
"1090","Ipsos",1254,"2007_2_29","Buffet",2.5,2007-03-01,2007-03-03
"1091","Ipsos",1254,"2007_2_29","Bove",1.5,2007-03-01,2007-03-03
"1092","Ipsos",1254,"2007_2_29","Royal",25,2007-03-01,2007-03-03
"1093","Ipsos",1254,"2007_2_29","Voynet",1,2007-03-01,2007-03-03
"1094","Ipsos",1254,"2007_2_29","Lepage",0.5,2007-03-01,2007-03-03
"1095","Ipsos",1254,"2007_2_29","Nihous",0.5,2007-03-01,2007-03-03
"1096","Ipsos",1254,"2007_2_29","Bayrou",19,2007-03-01,2007-03-03
"1097","Ipsos",1254,"2007_2_29","Sarkozy",32,2007-03-01,2007-03-03
"1098","Ipsos",1254,"2007_2_29","Dupont Aignan",0.5,2007-03-01,2007-03-03
"1099","Ipsos",1254,"2007_2_29","Villiers",0.5,2007-03-01,2007-03-03
"1100","Ipsos",1254,"2007_2_29","Le Pen",12.5,2007-03-01,2007-03-03
"1101","Ipsos",1128,"2007_2_30","Schivardi",0.5,2007-02-28,2007-03-02
"1102","Ipsos",1128,"2007_2_30","Laguiller",2,2007-02-28,2007-03-02
"1103","Ipsos",1128,"2007_2_30","Besancenot",3,2007-02-28,2007-03-02
"1104","Ipsos",1128,"2007_2_30","Buffet",2.5,2007-02-28,2007-03-02
"1105","Ipsos",1128,"2007_2_30","Bove",1.5,2007-02-28,2007-03-02
"1106","Ipsos",1128,"2007_2_30","Royal",25,2007-02-28,2007-03-02
"1107","Ipsos",1128,"2007_2_30","Voynet",1,2007-02-28,2007-03-02
"1108","Ipsos",1128,"2007_2_30","Lepage",0.5,2007-02-28,2007-03-02
"1109","Ipsos",1128,"2007_2_30","Nihous",1,2007-02-28,2007-03-02
"1110","Ipsos",1128,"2007_2_30","Bayrou",19,2007-02-28,2007-03-02
"1111","Ipsos",1128,"2007_2_30","Sarkozy",31,2007-02-28,2007-03-02
"1112","Ipsos",1128,"2007_2_30","Dupont Aignan",0.5,2007-02-28,2007-03-02
"1113","Ipsos",1128,"2007_2_30","Villiers",0.5,2007-02-28,2007-03-02
"1114","Ipsos",1128,"2007_2_30","Le Pen",12,2007-02-28,2007-03-02
"1115","TNS Sofres",1000,"2007_2_31","Laguiller",2,2007-02-28,2007-03-01
"1116","TNS Sofres",1000,"2007_2_31","Besancenot",3,2007-02-28,2007-03-01
"1117","TNS Sofres",1000,"2007_2_31","Buffet",3.5,2007-02-28,2007-03-01
"1118","TNS Sofres",1000,"2007_2_31","Bove",2,2007-02-28,2007-03-01
"1119","TNS Sofres",1000,"2007_2_31","Royal",25.5,2007-02-28,2007-03-01
"1120","TNS Sofres",1000,"2007_2_31","Voynet",1,2007-02-28,2007-03-01
"1121","TNS Sofres",1000,"2007_2_31","Lepage",0,2007-02-28,2007-03-01
"1122","TNS Sofres",1000,"2007_2_31","Nihous",0,2007-02-28,2007-03-01
"1123","TNS Sofres",1000,"2007_2_31","Bayrou",18.5,2007-02-28,2007-03-01
"1124","TNS Sofres",1000,"2007_2_31","Sarkozy",31,2007-02-28,2007-03-01
"1125","TNS Sofres",1000,"2007_2_31","Dupont Aignan",0.5,2007-02-28,2007-03-01
"1126","TNS Sofres",1000,"2007_2_31","Villiers",1,2007-02-28,2007-03-01
"1127","TNS Sofres",1000,"2007_2_31","Le Pen",12,2007-02-28,2007-03-01
"1128","Ipsos",1008,"2007_2_32","Schivardi",0.5,2007-02-27,2007-03-01
"1129","Ipsos",1008,"2007_2_32","Laguiller",2,2007-02-27,2007-03-01
"1130","Ipsos",1008,"2007_2_32","Besancenot",3,2007-02-27,2007-03-01
"1131","Ipsos",1008,"2007_2_32","Buffet",2,2007-02-27,2007-03-01
"1132","Ipsos",1008,"2007_2_32","Bove",1.5,2007-02-27,2007-03-01
"1133","Ipsos",1008,"2007_2_32","Royal",26,2007-02-27,2007-03-01
"1134","Ipsos",1008,"2007_2_32","Voynet",1,2007-02-27,2007-03-01
"1135","Ipsos",1008,"2007_2_32","Lepage",0.5,2007-02-27,2007-03-01
"1136","Ipsos",1008,"2007_2_32","Nihous",0.5,2007-02-27,2007-03-01
"1137","Ipsos",1008,"2007_2_32","Bayrou",18,2007-02-27,2007-03-01
"1138","Ipsos",1008,"2007_2_32","Sarkozy",31.5,2007-02-27,2007-03-01
"1139","Ipsos",1008,"2007_2_32","Dupont Aignan",0.5,2007-02-27,2007-03-01
"1140","Ipsos",1008,"2007_2_32","Villiers",0.5,2007-02-27,2007-03-01
"1141","Ipsos",1008,"2007_2_32","Le Pen",12.5,2007-02-27,2007-03-01
"1142","CSA",871,"2007_2_33","Schivardi",0,2007-02-28,2007-02-28
"1143","CSA",871,"2007_2_33","Laguiller",1,2007-02-28,2007-02-28
"1144","CSA",871,"2007_2_33","Besancenot",2,2007-02-28,2007-02-28
"1145","CSA",871,"2007_2_33","Buffet",2.5,2007-02-28,2007-02-28
"1146","CSA",871,"2007_2_33","Bove",2,2007-02-28,2007-02-28
"1147","CSA",871,"2007_2_33","Royal",29,2007-02-28,2007-02-28
"1148","CSA",871,"2007_2_33","Voynet",1,2007-02-28,2007-02-28
"1149","CSA",871,"2007_2_33","Lepage",0.5,2007-02-28,2007-02-28
"1150","CSA",871,"2007_2_33","Nihous",0.5,2007-02-28,2007-02-28
"1151","CSA",871,"2007_2_33","Bayrou",17,2007-02-28,2007-02-28
"1152","CSA",871,"2007_2_33","Sarkozy",29,2007-02-28,2007-02-28
"1153","CSA",871,"2007_2_33","Dupont Aignan",0.5,2007-02-28,2007-02-28
"1154","CSA",871,"2007_2_33","Villiers",1,2007-02-28,2007-02-28
"1155","CSA",871,"2007_2_33","Le Pen",14,2007-02-28,2007-02-28
"1156","Ipsos",1009,"2007_2_34","Schivardi",0.5,2007-02-26,2007-02-28
"1157","Ipsos",1009,"2007_2_34","Laguiller",2,2007-02-26,2007-02-28
"1158","Ipsos",1009,"2007_2_34","Besancenot",2.5,2007-02-26,2007-02-28
"1159","Ipsos",1009,"2007_2_34","Buffet",2,2007-02-26,2007-02-28
"1160","Ipsos",1009,"2007_2_34","Bove",1.5,2007-02-26,2007-02-28
"1161","Ipsos",1009,"2007_2_34","Royal",25,2007-02-26,2007-02-28
"1162","Ipsos",1009,"2007_2_34","Voynet",1.5,2007-02-26,2007-02-28
"1163","Ipsos",1009,"2007_2_34","Lepage",0.5,2007-02-26,2007-02-28
"1164","Ipsos",1009,"2007_2_34","Nihous",0.5,2007-02-26,2007-02-28
"1165","Ipsos",1009,"2007_2_34","Bayrou",18,2007-02-26,2007-02-28
"1166","Ipsos",1009,"2007_2_34","Sarkozy",32,2007-02-26,2007-02-28
"1167","Ipsos",1009,"2007_2_34","Dupont Aignan",0.5,2007-02-26,2007-02-28
"1168","Ipsos",1009,"2007_2_34","Villiers",1,2007-02-26,2007-02-28
"1169","Ipsos",1009,"2007_2_34","Le Pen",12.5,2007-02-26,2007-02-28
"1170","BVA",869,"2007_2_35","Laguiller",2,2007-02-26,2007-02-27
"1171","BVA",869,"2007_2_35","Besancenot",5,2007-02-26,2007-02-27
"1172","BVA",869,"2007_2_35","Buffet",3,2007-02-26,2007-02-27
"1173","BVA",869,"2007_2_35","Bove",1,2007-02-26,2007-02-27
"1174","BVA",869,"2007_2_35","Royal",25,2007-02-26,2007-02-27
"1175","BVA",869,"2007_2_35","Voynet",1,2007-02-26,2007-02-27
"1176","BVA",869,"2007_2_35","Lepage",0,2007-02-26,2007-02-27
"1177","BVA",869,"2007_2_35","Bayrou",17,2007-02-26,2007-02-27
"1178","BVA",869,"2007_2_35","Sarkozy",31,2007-02-26,2007-02-27
"1179","BVA",869,"2007_2_35","Villiers",1,2007-02-26,2007-02-27
"1180","BVA",869,"2007_2_35","Le Pen",14,2007-02-26,2007-02-27
"1181","Ifop",952,"2007_2_36","Schivardi",0,2007-02-26,2007-02-26
"1182","Ifop",952,"2007_2_36","Laguiller",2,2007-02-26,2007-02-26
"1183","Ifop",952,"2007_2_36","Besancenot",4,2007-02-26,2007-02-26
"1184","Ifop",952,"2007_2_36","Buffet",2.5,2007-02-26,2007-02-26
"1185","Ifop",952,"2007_2_36","Bove",2,2007-02-26,2007-02-26
"1186","Ifop",952,"2007_2_36","Royal",25.5,2007-02-26,2007-02-26
"1187","Ifop",952,"2007_2_36","Voynet",0.5,2007-02-26,2007-02-26
